Wind;Load
0.632915833;60
0.717074083;60
0.743523333;60
0.757709417;60
0.781047083;60
0.79891425;60
0.7801785;60
0.733242083;120
0.686142417;120
0.647362167;120
0.62014275;120
0.586576;120
0.563406167;120
0.541085417;120
0.679118833;120
0.548285;120
0.326577583;120
0.172223917;120
0.119178417;120
0.1206345;60
0.154133;60
0.210044;60
0.25596225;60
0.296365167;60
0.331610667;60
0.471109167;60
0.660857;60
0.72291075;60
0.720578917;60
0.691314667;60
0.658127333;60
0.618893833;120
0.581039167;120
0.5439685;120
0.52454575;120
0.525150333;120
0.526819167;120
0.507750083;120
0.246740833;120
0.228734333;120
0.067603667;120
7.76E-05;120
0.000255667;120
0.029882917;60
0.10581475;60
0.190063083;60
0.278806167;60
0.348531083;60
0.380735333;60
0.408004333;60
0.43139725;60
0.481102667;60
0.541223833;60
0.589265167;60
0.639547417;60
0.696157917;120
0.7287155;120
0.727998583;120
0.709649667;120
0.683275917;120
0.647375417;120
0.587973333;120
0.289014;120
0.246344;120
0.321181167;120
0.168575167;120
0.114341583;120
0.131162417;60
0.18577025;60
0.27002325;60
0.368197667;60
0.4444825;60
0.514961167;60
0.668740833;60
0.809142;60
0.85689575;60
0.865810583;60
0.851931917;60
0.825159583;60
0.798863667;120
0.776440333;120
0.73838725;120
0.707018;120
0.663668917;120
0.599064583;120
0.543968917;120
0.270087167;120
0.51203725;120
0.612367083;120
0.34836325;120
0.1270695;120
0.03169575;60
0.00549875;60
0.001336083;60
0.0060735;60
0.038501667;60
0.144835083;60
0.434138167;60
0.663996667;60
0.720859;60
0.70205275;60
0.651281917;60
0.61362725;60
0.60315525;120
0.569575167;120
0.468018917;120
0.378107;120
0.346135917;120
0.395667583;120
0.449303333;120
0.30585175;120
0.671646;120
0.56731575;120
0.30634675;120
0.119494833;120
0.02144275;60
0.000299;60
0.001334583;60
0.02519575;60
0.09676725;60
0.233591833;60
0.442569083;60
0.608685667;60
0.720640833;60
0.814511;60
0.860352083;60
0.859712333;60
0.84127575;120
0.867562667;120
0.889586083;120
0.902426;120
0.907253333;120
0.894621917;120
0.883939083;120
0.928236333;120
0.925828833;120
0.894412333;120
0.82198275;120
0.699828583;120
0.532262917;60
0.413584083;60
0.408420333;60
0.467810667;60
0.543968083;60
0.635584833;60
0.75436475;60
0.845101333;60
0.868585083;60
0.843237917;60
0.779697;60
0.70276925;60
0.646941917;120
0.595598083;120
0.579565583;120
0.563709417;120
0.53819625;120
0.504720167;120
0.474145167;120
0.425171917;120
0.50955525;120
0.537455583;120
0.358225;120
0.161024;120
0.029144167;60
7.49E-05;60
0.000111333;60
0.0334625;60
0.156229083;60
0.404957583;60
0.713329167;60
0.820847083;60
0.836209917;60
0.847204167;60
0.8668815;60
0.881536417;60
0.879255333;120
0.866600667;120
0.847740083;120
0.820352417;120
0.778753417;120
0.723674;120
0.660246083;120
0.836330083;120
0.850040083;120
0.82195025;120
0.727703667;120
0.548459417;120
0.4123265;60
0.375227833;60
0.440423167;60
0.532849;60
0.648194;60
0.767119833;60
0.840779083;60
0.8205355;60
0.82202925;60
0.809695667;60
0.804715;60
0.793120417;60
0.73069425;120
0.67910075;120
0.641650833;120
0.605942;120
0.579560917;120
0.560097833;120
0.515232417;120
0.684747167;120
0.64118775;120
0.438622667;120
0.246176083;120
0.148717417;120
0.134424167;60
0.163628583;60
0.2243105;60
0.328613417;60
0.488740333;60
0.679731917;60
0.820371167;60
0.857944583;60
0.858593;60
0.84676325;60
0.822652917;60
0.78565075;60
0.743095083;120
0.709090833;120
0.689220167;120
0.6674345;120
0.624417417;120
0.573925583;120
0.537472167;120
0.488581917;120
0.732959667;120
0.612802083;120
0.498855833;120
0.4339185;120
0.39292075;60
0.389197167;60
0.416659917;60
0.464880833;60
0.532403667;60
0.61702075;60
0.732934667;60
0.83409675;60
0.860503417;60
0.865608917;60
0.833376583;60
0.786743667;60
0.728003167;120
0.66348675;120
0.618863;120
0.589333583;120
0.554022833;120
0.538197417;120
0.530624083;120
0.356572417;120
0.411996;120
0.220046333;120
0.094252583;120
0.042209417;120
0.025802167;60
0.033072917;60
0.055129583;60
0.087668417;60
0.142650667;60
0.243570583;60
0.469083;60
0.67415825;60
0.752239833;60
0.754355417;60
0.7164645;60
0.671658;60
0.634752333;120
0.587233;120
0.5178795;120
0.4379065;120
0.3849625;120
0.35616675;120
0.308835;120
0.13159175;120
0.074395667;120
0.008575417;120
0.001421583;120
0.00858075;120
0.023434;60
0.040657417;60
0.058997583;60
0.079241333;60
0.106509917;60
0.16198525;60
0.385693833;60
0.586989667;60
0.654558583;60
0.691895667;60
0.697949083;60
0.688484417;60
0.691318833;120
0.657909167;120
0.588176667;120
0.501793;120
0.434572583;120
0.366390667;120
0.286442333;120
0.118538083;120
0.054927667;120
0.006977417;120
0.00179725;120
0.00798;120
0.0299835;60
0.081979917;60
0.155273167;60
0.214637917;60
0.253750167;60
0.328046;60
0.49472175;60
0.56632225;60
0.548285;60
0.522372;60
0.489634583;60
0.444492;60
0.405095333;120
0.385534167;120
0.366435417;120
0.335285;120
0.32007425;120
0.337307917;120
0.330989917;120
0.180379333;120
0.068765;120
0.06784;120
0.009934083;120
0.019754917;120
0.048497167;60
0.072891083;60
0.084796167;60
0.075668333;60
0.065614333;60
0.060238833;60
0.074541583;60
0.095703833;60
0.130776167;60
0.1682595;60
0.212096667;60
0.28530525;60
0.3853135;120
0.481246417;120
0.560414;120
0.627604;120
0.686559583;120
0.728384083;120
0.736963167;120
0.524618667;120
0.1716885;120
0.369226583;120
0.481758833;120
0.582135583;120
0.624218417;60
0.620507167;60
0.5976935;60
0.572399;60
0.529505917;60
0.4650835;60
0.428980667;60
0.366385083;60
0.319407083;60
0.289059083;60
0.233720167;60
0.158227417;60
0.098892083;120
0.060766833;120
0.034364333;120
0.024512083;120
0.032929;120
0.037217667;120
0.02081475;120
0.00375;120
0.000310167;120
0.01450125;120
0.069146333;120
0.1234465;120
0.15781075;60
0.184061167;60
0.1993445;60
0.2028535;60
0.178021667;60
0.178300083;60
0.31703825;60
0.368269833;60
0.315263417;60
0.257596667;60
0.217529167;60
0.280019583;60
0.352920583;120
0.364684583;120
0.355853667;120
0.33438;120
0.32926;120
0.362415167;120
0.434221583;120
0.366444667;120
0.289506583;120
0.165811333;120
0.09358825;120
0.08471425;120
0.113614917;60
0.169394;60
0.248953583;60
0.35134625;60
0.425806583;60
0.412173167;60
0.331612833;60
0.221279083;60
0.1366215;60
0.179425083;60
0.501788583;60
0.789387;60
0.851554167;120
0.88042575;120
0.8939415;120
0.897850417;120
0.892242917;120
0.868229667;120
0.841827333;120
0.856662583;120
0.776814;120
0.603170917;120
0.298244167;120
0.074277417;120
0.005218;60
0.001088833;60
0.01376925;60
0.03458325;60
0.116815667;60
0.300756667;60
0.60592875;60
0.71693875;60
0.742827917;60
0.737348833;60
0.732903417;60
0.757454;60
0.76743725;120
0.756974333;120
0.7574275;120
0.766604667;120
0.766037917;120
0.749444917;120
0.716262167;120
0.720593583;120
0.64795325;120
0.539889167;120
0.43670325;120
0.338668917;120
0.28905075;60
0.287210417;60
0.327897833;60
0.412961417;60
0.571107833;60
0.734868333;60
0.799764833;60
0.816260417;60
0.8128975;60
0.77893825;60
0.706737333;60
0.608001083;60
0.5353355;120
0.4714505;120
0.40217275;120
0.372068667;120
0.361194833;120
0.346451917;120
0.322087333;120
0.36561325;120
0.32181825;120
0.1384295;120
0.0484725;120
0.01894225;120
0.016377333;60
0.023341333;60
0.056406333;60
0.106255917;60
0.187821083;60
0.337119083;60
0.635587;60
0.786729583;60
0.809077917;60
0.782111083;60
0.727442667;60
0.679121917;60
0.632941167;120
0.608675917;120
0.597501583;120
0.5795575;120
0.5540225;120
0.533352583;120
0.4841435;120
0.306561583;120
0.334363583;120
0.25755875;120
0.07377725;120
0.027000583;120
0.023613167;60
0.023881583;60
0.024410417;60
0.024439417;60
0.01943;60
0.008698917;60
0.0582925;60
0.340004;60
0.614238667;60
0.789122083;60
0.7444025;60
0.45638;60
0.159502583;120
0.165282167;120
0.176853917;120
0.253875667;120
0.463895667;120
0.6211375;120
0.6482695;120
0.482160167;120
0.404765;120
0.627587083;120
0.65670475;120
0.621179083;120
0.593608917;60
0.56281725;60
0.488511;60
0.415227083;60
0.324799417;60
0.274167583;60
0.155903833;60
0.073714667;60
0.048466;60
0.04426925;60
0.085916417;60
0.052767917;60
0.11161975;120
0.2692705;120
0.327658667;120
0.3126995;120
0.179998667;120
0.088669167;120
0.099742167;120
0.150017917;120
0.135260917;120
0.12132375;120
0.182363;120
0.344161833;120
0.321400167;60
0.162676917;60
0.081920167;60
0.038104;60
0.012309;60
0.010188167;60
0.023745917;60
0.040304167;60
0.093607083;60
0.306380417;60
0.402547417;60
0.454761917;60
0.402174833;120
0.33436825;120
0.25055325;120
0.184334167;120
0.127459417;120
0.067891917;120
0.0270205;120
0.009236083;120
0.0019015;120
0.00030875;120
0.0008845;120
0.002378;120
0.001994083;60
0.002149333;60
0.005034667;60
0.010889833;60
0.03668725;60
0.122326167;60
0.240654167;60
0.38798525;60
0.42838475;60
0.3193955;60
0.254165;60
0.232144667;60
0.180423917;120
0.101090167;120
0.133129917;120
0.139187833;120
0.1184155;120
0.089387917;120
0.040720583;120
0.004189417;120
7.92E-06;120
0.000749667;120
0.015354833;120
0.077586667;120
0.14382625;60
0.163521083;60
0.148903417;60
0.119532417;60
0.099658583;60
0.084157667;60
0.098934167;60
0.153040583;60
0.236873333;60
0.314058;60
0.389224417;60
0.475370917;60
0.518705;120
0.5076365;120
0.472040667;120
0.43532025;120
0.392874667;120
0.363512167;120
0.343990917;120
0.20949575;120
0.1843025;120
0.0661165;120
0.040195167;120
0.069702083;120
0.11394375;60
0.165033083;60
0.222161667;60
0.28646625;60
0.36019775;60
0.431826417;60
0.554022333;60
0.647395083;60
0.668846833;60
0.669236667;60
0.652906167;60
0.627938417;60
0.585009;120
0.551156667;120
0.52707725;120
0.507747167;120
0.475373083;120
0.451889167;120
0.429943833;120
0.43148375;120
2,975;120
0.27762525;120
0.231698583;120
0.2340855;120
0.240836667;60
0.253393917;60
0.269886;60
0.297857667;60
0.356941583;60
0.462131833;60
0.620918667;60
0.71709075;60
0.735546333;60
0.737867333;60
0.727361333;60
0.7112015;60
0.674620917;120
0.600434083;120
0.51203425;120
0.457419333;120
0.412349667;120
0.382080417;120
0.357076083;120
0.194883167;120
0.21088575;120
0.214358917;120
0.2133495;120
0.2743585;120
0.319422917;60
0.334391417;60
0.358444583;60
0.398212333;60
0.458714;60
0.5133245;60
0.642143917;60
0.743986167;60
0.766586167;60
0.754906833;60
0.727412583;60
0.687335083;60
0.636004833;120
0.581929167;120
0.522247583;120
0.467321333;120
0.425463583;120
0.401393417;120
0.393720583;120
0.236428667;120
0.14164025;120
0.204007417;120
0.231563417;120
0.266235417;120
0.300795167;60
0.333058417;60
0.36350375;60
0.4066085;60
0.462138667;60
0.531132083;60
0.709092833;60
0.818708417;60
0.839657833;60
0.835957667;60
0.82224925;60
0.804922667;60
0.768391667;120
0.715032667;120
0.665341;120
0.622152333;120
0.561167417;120
0.5119885;120
0.484592;120
0.28801025;120
0.302039333;120
0.425441833;120
0.3874275;120
0.446931917;120
0.475352083;60
0.48449475;60
0.518247083;60
0.573906167;60
0.632910583;60
0.666259083;60
0.758084333;60
0.832784;60
0.829518667;60
0.781156917;60
0.7536505;60
0.726307583;60
0.6913065;120
0.648325167;120
0.596291917;120
0.552041083;120
0.52752875;120
0.49491275;120
0.454758333;120
0.262863667;120
0.1326555;120
0.197805083;120
0.079836833;120
0.05249175;120
0.056227;60
0.07682025;60
0.107732333;60
0.152123167;60
0.206271667;60
0.289202333;60
0.488585583;60
0.642171667;60
0.712858083;60
0.7273635;60
0.705584333;60
0.664552583;60
0.6179165;120
0.57675;120
0.551155583;120
0.540266917;120
0.538364333;120
0.54439975;120
0.548285;120
0.3929815;120
0.108485833;120
0.061234;120
0.026743167;120
0.017877083;120
0.019668083;60
0.028997417;60
0.04306525;60
0.0630135;60
0.0936055;60
0.171718833;60
0.341157917;60
0.507265583;60
0.614614417;60
0.663879;60
0.680175417;60
0.682977167;60
0.679451667;120
0.67506625;120
0.672352083;120
0.66917725;120
0.673438917;120
0.683320333;120
0.693738667;120
0.542568833;120
0.215249;120
0.387272083;120
0.1639025;120
0.032246583;120
0.00373125;60
0.000586583;60
0.001173833;60
0.005211;60
0.01715875;60
0.051796667;60
0.12275625;60
0.23255725;60
0.3601915;60
0.47536475;60
0.558309833;60
0.610241583;60
0.618634833;120
0.5884935;120
0.52224725;120
0.465073;120
0.442169083;120
0.462902167;120
0.493649667;120
0.399378417;120
0.122891583;120
0.123509083;120
0.090247583;120
0.064319583;120
0.055580917;60
0.051271667;60
0.051587417;60
0.057235833;60
0.067475833;60
0.10308525;60
0.17127075;60
0.242565917;60
0.30470175;60
0.348262667;60
0.369216833;60
0.374079583;60
0.379815833;120
0.402276417;120
0.4442585;120
0.495939667;120
0.551155333;120
0.589747083;120
0.59353775;120
0.465071083;120
0.162890667;120
0.108226417;120
0.02479675;120
0.00017225;120
5.08E-06;60
2.93E-05;60
0.000113333;60
0.000442667;60
0.001680917;60
0.006396167;60
0.02003225;60
0.048413833;60
0.088992083;60
0.146522;60
0.217873;60
0.306464833;60
0.415256333;120
0.5405515;120
0.639454;120
0.691616667;120
0.70460025;120
0.702082583;120
0.697484333;120
0.58537475;120
0.252083;120
0.17487075;120
0.133787;120
0.05966;120
0.037210667;60
0.030189333;60
0.026096417;60
0.024261417;60
0.026503667;60
0.050800583;60
0.123519917;60
0.289040083;60
0.512030667;60
0.676630333;60
0.767206417;60
0.806501833;60
0.822093083;120
0.827945667;120
0.827218333;120
0.826053333;120
0.824861917;120
0.82134225;120
0.82583825;120
0.767009;120
0.513750833;120
0.460620167;120
0.389203083;120
0.265035833;120
0.172295417;60
0.118449667;60
0.085504917;60
0.069420333;60
0.052651917;60
0.031468083;60
0.039444667;60
0.095939917;60
0.182122333;60
0.257584833;60
0.28002075;60
0.237202;60
0.220598333;120
0.154669667;120
0.15555;120
0.218473583;120
0.315358917;120
0.428890083;120
0.544525583;120
0.570782083;120
0.60117175;120
0.475371583;120
0.253688667;120
0.077805833;120
0.01610375;60
0.025346167;60
0.048436333;60
0.080804833;60
0.120227917;60
0.222164833;60
0.5070245;60
0.693751083;60
0.740629917;60
0.728165333;60
0.69838775;60
0.660257917;60
0.614125167;120
0.54396875;120
0.498865583;120
0.465056;120
0.44449275;120
0.4312905;120
0.372096417;120
0.18842625;120
0.029474083;120
0.017109583;120
0.006497583;120
0.032627833;120
0.049628917;60
0.061104083;60
0.079563333;60
0.069853667;60
0.072455583;60
0.132656333;60
0.26284275;60
0.356566333;60
0.412353583;60
0.444512333;60
0.517681083;60
0.6064975;60
0.651289583;120
0.660205917;120
0.666167;120
0.6355575;120
0.57620925;120
0.51496125;120
0.482911417;120
0.386975083;120
0.227684917;120
0.179350583;120
0.097761083;120
0.023010833;120
0.00467525;60
0.002377583;60
0.002772833;60
0.002563833;60
0.002103917;60
0.008243333;60
0.043687;60
0.122309167;60
0.22854075;60
0.341132833;60
0.441574583;60
0.526490833;60
0.59015675;120
0.627612417;120
0.63780075;120
0.64740075;120
0.6518325;120
0.6443605;120
0.6302475;120
0.580957083;120
0.448891833;120
0.4882325;120
0.671623583;120
0.646371417;120
0.572601917;60
0.49304825;60
0.468822667;60
0.468881583;60
0.425441833;60
0.425451;60
0.4488835;60
0.4902125;60
0.585089833;60
0.555876833;60
0.379197667;60
0.20519075;60
0.123328;120
0.116497167;120
0.13883075;120
0.164624417;120
0.195410917;120
0.225814;120
0.250439;120
0.215830583;120
0.289608417;120
0.393917333;120
0.315617667;120
0.200964333;120
0.111561417;60
0.068030583;60
0.0543265;60
0.04924525;60
0.0439025;60
0.050687833;60
0.068708667;60
0.08428075;60
0.106010333;60
0.178078917;60
0.266196083;60
0.379204583;60
0.52335375;120
0.585808833;120
0.627595667;120
0.680840083;120
0.712680083;120
0.725717083;120
0.760520083;120
0.702093417;120
0.48858875;120
0.564046667;120
0.788477083;120
0.8637335;120
0.870113333;60
0.85674275;60
0.848033833;60
0.805060583;60
0.73540925;60
0.665964833;60
0.751663167;60
0.833978583;60
0.87825525;60
0.893122;60
0.896957167;60
0.896801583;60
0.88501625;120
0.867538667;120
0.851676917;120
0.836198833;120
0.818571;120
0.800313;120
0.7925485;120
0.769520417;120
0.652701417;120
0.902395417;120
0.921074917;120
0.908098833;120
0.89565925;60
0.89208825;60
0.890749167;60
0.8808865;60
0.846584;60
0.780859;60
0.674719417;60
0.52003825;60
0.442463917;60
0.671639417;60
0.877354083;60
0.927299417;60
0.899103167;120
0.885884583;120
0.893967833;120
0.914375833;120
0.933778417;120
0.94613225;120
0.94776425;120
0.948225667;120
0.929588917;120
0.866775833;120
0.761381417;120
0.64475675;120
0.572182583;60
0.551155833;60
0.535305917;60
0.491635917;60
0.450782;60
0.420782083;60
0.384153083;60
0.422594083;60
0.512033583;60
0.57809175;60
0.619278417;60
0.618032917;60
0.597036917;120
0.578342583;120
0.55830925;120
0.55115675;120
0.551156667;120
0.553434917;120
0.565456083;120
0.444509417;120
0.409338833;120
0.638385833;120
0.415793333;120
0.248402333;120
0.146144167;60
0.093571583;60
0.077257333;60
0.096892583;60
0.154589917;60
0.310526167;60
0.61139475;60
0.740552583;60
0.732936833;60
0.69130425;60
0.65105725;60
0.61141625;60
0.54272525;120
0.469801583;120
0.4254365;120
0.401486917;120
0.356585083;120
0.32875075;120
0.299776917;120
0.19106;120
0.072090667;120
0.10776925;120
0.076774333;120
0.107225917;120
0.180375583;60
0.25482;60
0.3141045;60
0.361131583;60
0.40800275;60
0.444493417;60
0.534576;60
0.596858167;60
0.6512595;60
0.69757425;60
0.737230083;60
0.754370417;60
0.7069235;120
0.593530667;120
0.538458583;120
0.525151417;120
0.504728;120
0.522246917;120
0.565259583;120
0.518721667;120
0.733927;120
0.635577583;120
0.45939875;120
0.434274417;120
0.494902833;60
0.545028583;60
0.589081583;60
0.636729583;60
0.681364583;60
0.658101083;60
0.666570333;60
0.662948333;60
0.6290105;60
0.552514417;60
0.482143083;60
0.444505083;60
0.434601083;120
0.435634667;120
0.422953667;120
0.40217925;120
0.37846125;120
0.341657667;120
0.310049;120
0.195672167;120
0.34386075;120
0.428756417;120
0.30729175;120
0.228828333;120
0.186424;60
0.177922417;60
0.189317667;60
0.207707083;60
0.22342575;60
0.2436915;60
0.304144167;60
0.326305167;60
0.337826583;60
0.317197333;60
0.296783167;60
0.277549667;60
0.300740333;120
0.322610167;120
0.300771667;120
0.289010833;120
0.316732167;120
0.341712;120
0.329420417;120
0.23251025;120
0.160424583;120
0.125874333;120
0.066886417;120
0.036803333;120
0.015868167;60
0.0087675;60
0.002209833;60
0.00063525;60
0.001853917;60
0.017423583;60
0.078074;60
0.1575895;60
0.230823333;60
0.28003175;60
0.307054333;60
0.324052583;60
0.376306;120
0.435285083;120
0.448045;120
0.42677;120
0.415241;120
0.4123645;120
0.372109583;120
0.29848275;120
0.114849167;120
0.221507917;120
0.17543625;120
0.133701583;120
0.106505333;60
0.083525417;60
0.058984833;60
0.0290155;60
0.016082333;60
0.027038083;60
0.0326195;60
0.057287667;60
0.123488417;60
0.243078417;60
0.386655;60
0.490623917;60
0.562070667;120
0.56439825;120
0.504746;120
0.504903083;120
0.506212583;120
0.402167;120
0.24664075;120
0.236614;120
0.203658083;120
0.180297417;120
0.12050525;120
0.047923333;120
0.04274075;60
0.050851917;60
0.060741083;60
0.055810583;60
0.030143417;60
0.007792;60
0.0036495;60
0.03114675;60
0.1178665;60
0.230421167;60
0.321557833;60
0.462138833;60
0.544147333;120
0.614132417;120
0.652709583;120
0.63556425;120
0.618085083;120
0.614131417;120
0.645088083;120
0.58599475;120
0.29326675;120
0.320645167;120
0.2763175;120
0.204483;120
0.166499083;60
0.132929917;60
0.09497425;60
0.069258;60
0.059289833;60
0.090975667;60
0.212258333;60
0.39694625;60
0.576751583;60
0.684310833;60
0.704712417;60
0.719226667;60
0.761264083;120
0.766582833;120
0.766631917;120
0.784501667;120
0.79178925;120
0.79414575;120
0.8261075;120
0.811986417;120
0.760961167;120
0.936000833;120
0.976582417;120
0.982753;120
0.982558667;60
0.98123525;60
0.978523167;60
0.971205;60
0.94410775;60
0.8692695;60
0.840640833;60
0.83111475;60
0.77743525;60
0.637723;60
0.425741667;60
0.32210775;60
0.396205667;120
0.494175167;120
0.498860167;120
0.412339917;120
0.320055;120
0.255051;120
0.190505833;120
0.140808833;120
0.126415583;120
0.1020105;120
0.066860917;120
0.050451;120
0.06121975;60
0.086606417;60
0.108701667;60
0.118725167;60
0.114975083;60
0.111606583;60
0.141878667;60
0.195571833;60
0.262511417;60
0.327286167;60
0.382057;60
0.420644833;60
0.44156925;120
0.456333667;120
0.472188167;120
0.492932667;120
0.522247417;120
0.55034625;120
0.5611675;120
0.484492;120
0.243900667;120
0.495031917;120
0.309993333;120
0.157307;120
0.066202333;60
0.03030975;60
0.023666;60
0.05066;60
0.115679;60
0.340205917;60
0.681281083;60
0.772422083;60
0.773541417;60
0.7571535;60
0.730700167;60
0.700077333;60
0.664401583;120
0.611412333;120
0.562856;120
0.518808167;120
0.45927;120
0.418166333;120
0.392428333;120
0.302420583;120
0.147636;120
0.122838167;120
0.087782333;120
0.038372083;120
0.034079667;60
0.055205667;60
0.07855925;60
0.08873425;60
0.076772583;60
0.069110917;60
0.131652417;60
0.220644833;60
0.174348583;60
0.12592125;60
0.117195917;60
0.1140995;60
0.098271917;120
0.084122583;120
0.088904417;120
0.096416167;120
0.093519667;120
0.074154333;120
0.0687755;120
0.088793583;120
0.083855333;120
0.184437333;120
0.271991083;120
0.3439875;120
0.40797575;60
0.451850417;60
0.457089;60
0.41818175;60
0.3343485;60
0.23893175;60
0.17938875;60
0.1566915;60
0.171702583;60
0.262464167;60
0.376977333;60
0.405061083;60
0.386607417;120
0.365512167;120
0.331583333;120
0.298170333;120
0.260042417;120
0.222223333;120
0.19561425;120
0.1401805;120
0.05567175;120
0.11477625;120
0.280320583;120
0.394060083;120
0.41815875;60
0.372099917;60
0.297063667;60
0.21588775;60
0.163701167;60
0.152853333;60
0.160452;60
0.129062167;60
0.097369417;60
0.172596417;60
0.361143083;60
0.488591417;60
0.388835;120
0.207706667;120
0.141228583;120
0.118701667;120
0.119749083;120
0.118074;120
0.08576075;120
0.03374575;120
0.003808;120
0.043819417;120
0.136303667;120
0.209551333;120
0.267258833;60
0.296650833;60
0.286461083;60
0.260039083;60
0.22219625;60
0.168534833;60
0.10492775;60
0.050415167;60
0.019247333;60
0.006295417;60
0.00336825;60
0.0022925;60
0.00075375;120
0.000145167;120
2.83E-05;120
0.000127083;120
0.00421975;120
0.028069167;120
0.0906835;120
0.233957083;120
0.182026417;120
0.158836833;120
0.2373785;120
0.291834083;120
0.291081917;60
0.240710833;60
0.1767935;60
0.126477083;60
0.100167667;60
0.115636;60
0.148352;60
0.188783583;60
0.231580167;60
0.263077083;60
0.308715583;60
0.394769167;60
0.468777833;120
0.504741833;120
0.52223825;120
0.529960167;120
0.551156083;120
0.564190583;120
0.563874667;120
0.53819925;120
0.407588333;120
0.31536775;120
0.60574775;120
0.7251705;120
0.562090167;60
0.342418333;60
0.211466417;60
0.143274667;60
0.101984083;60
0.09672475;60
0.101089833;60
0.091136833;60
0.058514167;60
0.017192333;60
0.00760975;60
0.00859175;60
0.015942417;120
0.05047475;120
0.088885667;120
0.108096917;120
0.114360417;120
0.122023333;120
0.12633425;120
0.129707667;120
0.069147;120
0.053051833;120
0.04845075;120
0.022743667;120
0.013924833;60
0.015291833;60
0.022;60
0.023961167;60
0.020639583;60
0.036796417;60
0.086237;60
0.156103083;60
0.222214083;60
0.300789583;60
0.387567583;60
0.438625667;60
0.402192917;120
0.361367417;120
0.337109667;120
0.313910083;120
0.298149083;120
0.29156925;120
0.268731833;120
0.191513667;120
0.063522667;120
0.034882667;120
0.019817583;120
0.033282417;120
0.046935667;60
0.048378917;60
0.051862833;60
0.044389583;60
0.024631083;60
0.026770417;60
0.12719675;60
0.229084833;60
0.250809917;60
0.209345;60
0.149920167;60
0.09685125;60
0.073270167;120
0.079864583;120
0.073544;120
0.0631475;120
0.059328667;120
0.063332667;120
0.072800667;120
0.065124583;120
0.051310167;120
0.03119;120
0.014056667;120
0.006590917;120
0.0047465;60
0.016763333;60
0.0297195;60
0.036566083;60
0.0470465;60
0.097422083;60
0.277881917;60
0.441546917;60
0.484279417;60
0.471109333;60
0.434005583;60
0.3792045;60
0.300758417;120
0.233965;120
0.196005083;120
0.186912583;120
0.188331083;120
0.1733465;120
0.147736083;120
0.119351;120
0.073220333;120
0.093560917;120
0.0717205;120
0.04066525;120
0.018422667;60
0.010395667;60
0.0197085;60
0.056568667;60
0.06789675;60
0.059327333;60
0.107801417;60
0.218464583;60
0.285214917;60
0.31642375;60
0.328221333;60
0.326235667;60
0.339031917;120
0.339674583;120
0.301457833;120
0.329446333;120
0.37402075;120
0.323363333;120
0.233178333;120
0.206955;120
0.179235917;120
0.253224083;120
0.387504167;120
0.52498375;120
0.730680167;60
0.775542583;60
0.677697167;60
0.454776667;60
0.286471417;60
0.25761775;60
0.334339333;60
0.424189;60
0.4562305;60
0.424772167;60
0.363899917;60
0.338326167;60
0.337133;120
0.305821333;120
0.244332083;120
0.180385167;120
0.134921583;120
0.113168833;120
0.107898333;120
0.122400917;120
0.049056;120
0.009880417;120
0.030241167;120
0.08185575;120
0.123459083;60
0.141945333;60
0.145905167;60
0.139230417;60
0.125289667;60
0.136142917;60
0.16699225;60
0.197563833;60
0.227410833;60
0.215465917;60
0.190844333;60
0.165195917;60
0.146787333;120
0.137959833;120
0.13554975;120
0.135941667;120
0.171236917;120
0.232494583;120
0.30361575;120
0.349549667;120
0.178131667;120
0.064043083;120
0.067080417;120
0.129873;120
0.23245425;60
0.32294525;60
0.378153583;60
0.402183917;60
0.375759417;60
0.31866225;60
0.247319833;60
0.170154917;60
0.12705425;60
0.105312083;60
0.091161417;60
0.08945625;60
0.114694667;120
0.159308417;120
0.220032083;120
0.292077083;120
0.369245;120
0.4518355;120
0.538197583;120
0.586564833;120
0.358602167;120
0.197619333;120
0.363691833;120
0.419282417;120
0.425369667;60
0.425446333;60
0.41548825;60
0.383506667;60
0.306521583;60
0.199882333;60
0.12347;60
0.091993167;60
0.103867583;60
0.177920917;60
0.312733417;60
0.454827083;60
0.5641855;120
0.627594;120
0.643806833;120
0.620814917;120
0.57392725;120
0.497817667;120
0.379182083;120
0.213991;120
0.068613917;120
0.028610667;120
0.019842667;120
0.011087833;120
0.01569375;60
0.017252917;60
0.018932583;60
0.027682333;60
0.060763833;60
0.160805083;60
0.203769917;60
0.165954167;60
0.134156;60
0.108227833;60
0.115756583;60
0.149430917;60
0.210867583;120
0.298181083;120
0.213457333;120
0.046609833;120
0.0073505;120
0.002365833;120
0.002217167;120
0.004221083;120
0.044676083;120
0.169322917;120
0.230979917;120
0.284912167;120
0.354604417;60
0.375808667;60
0.435048667;60
0.486178833;60
0.505870917;60
0.45478475;60
0.411056333;60
0.376704333;60
0.3604535;60
0.359383167;60
0.363984917;60
0.36975975;60
0.366413083;120
0.339402917;120
0.32507675;120
0.310052833;120
0.2839455;120
0.235221333;120
0.1701405;120
0.088314167;120
0.017115917;120
0.025880917;120
0.096701333;120
0.10693025;120
0.11435875;60
0.119056667;60
0.127722083;60
0.135078;60
0.13252425;60
0.144015917;60
0.149313833;60
0.14160675;60
0.134072;60
0.1245525;60
0.102791333;60
0.072962;60
0.04570125;120
0.022781333;120
0.010673833;120
0.003629083;120
0.00187325;120
0.003462417;120
0.01260825;120
0.033616;120
0.028066917;120
4.22E-05;120
